Customer;Name 1;Street;Telephone 1;Telephone 2;Zone;SDst;Represent.;Pers.No.;Sales;#N/A;JWK;MonFrom1;MonFrom2;TueFrom1;TueFrom2;WedFrom1;WedFrom2;ThuFrom1;ThuFrom2;FriFrom1;FriFrom2;SatFrom1;SatFrom2;DChl;CGrp;PayT;Cred.limit;Post.Code;Plnt;Created on;Created on
;;;;;;;;;;;;;;;;;;;;;;;;2;67;Z00;0;34593;3042;13.08.2025;13.08.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;13;Z00;0;34593;3042;13.08.2025;13.08.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;13;Z00;0;34593;3042;13.08.2025;13.08.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34593;3042;14.08.2025;14.08.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34593;3042;14.08.2025;14.08.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;13;Z00;0;34593;3042;18.08.2025;04.09.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;13;Z00;0;34593;3042;18.08.2025;04.09.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;13;Z00;0;34593;3042;18.08.2025;04.09.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34593;3042;19.08.2025;19.08.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34593;3042;19.08.2025;19.08.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34593;3042;19.08.2025;19.08.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34593;3042;19.08.2025;19.08.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34593;3042;19.08.2025;19.08.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;13;Z00;0;34593;3042;19.08.2025;19.08.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;13;Z00;0;34593;3042;19.08.2025;19.08.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;13;Z00;0;34593;3042;19.08.2025;19.08.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;13;Z00;0;34593;3042;21.08.2025;21.08.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;13;Z00;0;34593;3042;21.08.2025;21.08.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;69;Z00;0;34593;3042;21.08.2025;21.08.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;69;Z00;0;34593;3042;21.08.2025;21.08.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;13;Z00;0;34595;3042;27.08.2025;29.09.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;13;Z00;0;34595;3042;27.08.2025;29.09.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;13;Z00;0;34595;3042;27.08.2025;29.09.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;69;Z00;0;34593;3042;27.08.2025;27.08.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;69;Z00;0;34593;3042;27.08.2025;27.08.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;13;Z00;0;34593;3042;27.08.2025;27.08.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;13;Z00;0;34593;3042;27.08.2025;27.08.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;69;Z00;0;34697;3042;30.08.2025;04.09.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;69;Z00;0;34697;3042;30.08.2025;04.09.2025
;;;;;;;;;;;;;;;;;;;;;;;08:00:00;2;69;Z00;0;34697;3042;30.08.2025;04.09.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;69;Z00;0;34593;3042;02.09.2025;02.09.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;69;Z00;0;34593;3042;02.09.2025;02.09.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;69;Z00;0;34593;3042;02.09.2025;02.09.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34593;3042;04.09.2025;04.09.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34593;3042;04.09.2025;04.09.2025
;;;;;;;;;;;;;;;;;;;;;;08:00:00;08:00:00;2;58;Z00;0;34593;3042;04.09.2025;04.09.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;13;Z00;0;34593;3042;11.09.2025;11.09.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;13;Z00;0;34593;3042;11.09.2025;11.09.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;69;Z00;0;34593;3042;11.09.2025;11.09.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;69;Z00;0;34593;3042;11.09.2025;11.09.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;69;Z00;0;34593;3042;15.09.2025;15.09.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;69;Z00;0;34593;3042;15.09.2025;15.09.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;69;Z00;0;34593;3042;15.09.2025;15.09.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;69;Z00;0;34593;3042;16.09.2025;16.09.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;69;Z00;0;34593;3042;16.09.2025;16.09.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34593;3042;19.09.2025;19.09.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34593;3042;19.09.2025;19.09.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34593;3042;19.09.2025;19.09.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34593;3042;19.09.2025;19.09.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34593;3042;19.09.2025;19.09.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34593;3042;19.09.2025;19.09.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;13;Z00;0;34593;3042;22.09.2025;22.09.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;13;Z00;0;34593;3042;22.09.2025;22.09.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;13;Z00;0;34593;3042;22.09.2025;22.09.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;13;Z00;0;34593;3042;22.09.2025;22.09.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34593;3042;22.09.2025;25.09.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34593;3042;22.09.2025;25.09.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34593;3042;22.09.2025;25.09.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34593;3042;22.09.2025;22.09.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34593;3042;22.09.2025;22.09.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34593;3042;24.09.2025;15.12.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34593;3042;24.09.2025;15.12.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34593;3042;24.09.2025;15.12.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34593;3042;24.09.2025;24.09.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34593;3042;24.09.2025;24.09.2025
;;;;;;;;;;;;;;;;;;;;;;;08:00:00;2;69;Z00;0;34593;3042;24.09.2025;24.09.2025
;;;;;;;;;;;;;;;;;;;;;;;08:00:00;2;69;Z00;0;34593;3042;24.09.2025;24.09.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;67;Z00;0;34593;3042;25.09.2025;25.09.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;67;Z00;0;34593;3042;25.09.2025;25.09.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;67;Z00;0;34593;3042;25.09.2025;25.09.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;13;Z00;0;34593;3042;25.09.2025;25.09.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;13;Z00;0;34593;3042;25.09.2025;25.09.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;13;Z00;0;34593;3042;25.09.2025;25.09.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;13;Z00;0;34593;3042;25.09.2025;25.09.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;13;Z00;0;34593;3042;25.09.2025;25.09.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;13;Z00;0;34593;3042;26.09.2025;26.09.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;13;Z00;0;34593;3042;26.09.2025;26.09.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34593;3042;26.09.2025;26.09.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34593;3042;26.09.2025;26.09.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;13;Z00;0;34593;3042;30.09.2025;30.09.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;13;Z00;0;34593;3042;30.09.2025;30.09.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34593;3042;30.09.2025;30.09.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34593;3042;30.09.2025;30.09.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34693;3042;10.10.2025;10.10.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34693;3042;10.10.2025;10.10.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34691;3042;10.10.2025;10.10.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34691;3042;10.10.2025;10.10.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;13;Z00;0;34167;3042;10.10.2025;10.10.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;13;Z00;0;34167;3042;10.10.2025;10.10.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;69;Z00;0;34593;3042;13.10.2025;13.10.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;69;Z00;0;34593;3042;13.10.2025;13.10.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;69;Z00;0;34593;3042;13.10.2025;13.10.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34596;3042;13.10.2025;13.10.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34596;3042;13.10.2025;13.10.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34595;3042;13.10.2025;13.10.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34595;3042;13.10.2025;13.10.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34684;3042;13.10.2025;13.10.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34684;3042;13.10.2025;13.10.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34693;3042;13.10.2025;13.10.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34693;3042;13.10.2025;13.10.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34593;3042;15.10.2025;05.12.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34593;3042;15.10.2025;05.12.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34593;3042;15.10.2025;05.12.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;69;Z00;0;34682;3042;17.10.2025;17.10.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;69;Z00;0;34682;3042;17.10.2025;17.10.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;13;Z00;0;34693;3042;17.10.2025;17.10.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;13;Z00;0;34693;3042;17.10.2025;17.10.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;69;Z00;0;34684;3042;20.10.2025;20.10.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;69;Z00;0;34684;3042;20.10.2025;20.10.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;69;Z00;0;34596;3042;20.10.2025;20.10.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;69;Z00;0;34596;3042;20.10.2025;20.10.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;13;Z00;0;34682;3042;21.10.2025;21.10.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;13;Z00;0;34682;3042;21.10.2025;21.10.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;13;Z00;0;34593;3042;23.10.2025;23.10.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;13;Z00;0;34593;3042;23.10.2025;23.10.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34693;3042;30.10.2025;30.10.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34693;3042;30.10.2025;30.10.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;13;Z00;0;34698;3042;12.11.2025;12.11.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;13;Z00;0;34698;3042;12.11.2025;12.11.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34595;3042;12.11.2025;12.11.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34595;3042;12.11.2025;12.11.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34684;3042;12.11.2025;12.11.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34684;3042;12.11.2025;12.11.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34682;3042;12.11.2025;12.11.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34682;3042;12.11.2025;12.11.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34593;3042;18.11.2025;18.11.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34593;3042;18.11.2025;18.11.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34593;3042;18.11.2025;18.11.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34593;3042;18.11.2025;18.11.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;13;Z00;0;34593;3042;18.11.2025;18.11.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;13;Z00;0;34593;3042;18.11.2025;18.11.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;13;Z00;0;34593;3042;18.11.2025;18.11.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;13;Z00;0;34593;3042;18.11.2025;18.11.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34697;3042;19.11.2025;19.11.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34697;3042;19.11.2025;19.11.2025
;;;;;;;;;;;;;;;;;;;;;;08:00:00;;2;58;Z00;0;34593;3042;19.11.2025;19.11.2025
;;;;;;;;;;;;;;;;;;;;;;08:00:00;;2;58;Z00;0;34593;3042;19.11.2025;19.11.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34593;3042;19.11.2025;19.11.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34593;3042;19.11.2025;19.11.2025
;;;;;;;;;;;;;;;;;;;;;;08:00:00;;2;58;Z00;0;34593;3042;19.11.2025;19.11.2025
;;;;;;;;;;;;;;;;;;;;;;08:00:00;;2;58;Z00;0;34593;3042;19.11.2025;19.11.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34593;3042;20.11.2025;20.11.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34593;3042;20.11.2025;20.11.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34593;3042;20.11.2025;20.11.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34593;3042;20.11.2025;20.11.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34593;3042;20.11.2025;20.11.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34593;3042;20.11.2025;20.11.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34593;3042;20.11.2025;20.11.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34593;3042;20.11.2025;20.11.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34593;3042;21.11.2025;21.11.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34593;3042;21.11.2025;21.11.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;13;Z00;0;34593;3042;21.11.2025;21.11.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;13;Z00;0;34593;3042;21.11.2025;21.11.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34593;3042;21.11.2025;21.11.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34593;3042;21.11.2025;21.11.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34593;3042;24.11.2025;24.11.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;58;Z00;0;34593;3042;24.11.2025;24.11.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34595;3042;26.11.2025;26.11.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34595;3042;26.11.2025;26.11.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34692;3042;27.11.2025;27.11.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34692;3042;27.11.2025;27.11.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34593;3042;03.12.2025;03.12.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34593;3042;03.12.2025;03.12.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34596;3042;05.12.2025;05.12.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34596;3042;05.12.2025;05.12.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34595;3042;08.12.2025;03.03.2026
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34595;3042;08.12.2025;03.03.2026
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34595;3042;08.12.2025;03.03.2026
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34593;3042;08.12.2025;08.12.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34593;3042;08.12.2025;08.12.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34684;3042;08.12.2025;08.12.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34684;3042;08.12.2025;08.12.2025
;;;;;;;;;;;;;;;;;;;;;;;08:00:00;2;14;Z00;0;34388;3042;08.12.2025;08.12.2025
;;;;;;;;;;;;;;;;;;;;;;;08:00:00;2;14;Z00;0;34388;3042;08.12.2025;08.12.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34597;3042;08.12.2025;08.12.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34597;3042;08.12.2025;08.12.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34693;3042;09.12.2025;09.12.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34693;3042;09.12.2025;09.12.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34693;3042;09.12.2025;09.12.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34693;3042;09.12.2025;09.12.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34693;3042;09.12.2025;09.12.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34693;3042;09.12.2025;09.12.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34683;3042;09.12.2025;09.12.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34683;3042;09.12.2025;09.12.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34683;3042;09.12.2025;09.12.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34683;3042;09.12.2025;09.12.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34684;3042;10.12.2025;10.12.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34684;3042;10.12.2025;10.12.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34684;3042;10.12.2025;10.12.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34684;3042;10.12.2025;10.12.2025
;;;;;;;;;;;;;;;;;;;;;;;08:00:00;2;14;Z00;0;34684;3042;10.12.2025;10.12.2025
;;;;;;;;;;;;;;;;;;;;;;;;1;43;Z30;5.000.000;34593;3042;11.12.2025;11.12.2025
;;;;;;;;;;;;;;;;;;;;;;;;1;43;Z30;5.000.000;34593;3042;11.12.2025;11.12.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34691;3042;12.12.2025;12.12.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34691;3042;12.12.2025;12.12.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34693;3042;12.12.2025;12.12.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34693;3042;12.12.2025;12.12.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34693;3042;15.12.2025;15.12.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34693;3042;15.12.2025;15.12.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34684;3042;16.12.2025;16.12.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34684;3042;16.12.2025;16.12.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34684;3042;16.12.2025;16.12.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34684;3042;16.12.2025;16.12.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34593;3042;17.12.2025;17.12.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34593;3042;17.12.2025;17.12.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34593;3042;17.12.2025;17.12.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34684;3042;17.12.2025;17.12.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34684;3042;17.12.2025;17.12.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34693;3042;18.12.2025;18.12.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34693;3042;18.12.2025;18.12.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34684;3042;22.12.2025;22.12.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34684;3042;22.12.2025;22.12.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34684;3042;22.12.2025;22.12.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34684;3042;22.12.2025;22.12.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34167;3042;23.12.2025;18.05.2026
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34167;3042;23.12.2025;18.05.2026
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34167;3042;23.12.2025;18.05.2026
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34593;3042;29.12.2025;02.01.2026
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34593;3042;29.12.2025;02.01.2026
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34593;3042;29.12.2025;02.01.2026
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34684;3042;29.12.2025;29.12.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34684;3042;29.12.2025;29.12.2025
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34693;3042;06.01.2026;06.01.2026
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34693;3042;06.01.2026;06.01.2026
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34693;3042;06.01.2026;06.01.2026
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34693;3042;06.01.2026;06.01.2026
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34684;3042;06.01.2026;06.01.2026
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34684;3042;06.01.2026;06.01.2026
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34693;3042;06.01.2026;06.01.2026
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34693;3042;06.01.2026;06.01.2026
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34595;3042;08.01.2026;08.01.2026
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34595;3042;08.01.2026;08.01.2026
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34595;3042;08.01.2026;08.01.2026
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34595;3042;08.01.2026;08.01.2026
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34595;3042;08.01.2026;08.01.2026
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34595;3042;08.01.2026;08.01.2026
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34593;3042;08.01.2026;08.01.2026
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34593;3042;08.01.2026;08.01.2026
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34593;3042;08.01.2026;08.01.2026
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34684;3042;08.01.2026;08.01.2026
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34684;3042;08.01.2026;08.01.2026
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34595;3042;08.01.2026;08.01.2026
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34595;3042;08.01.2026;08.01.2026
;;;;;;;;;;;;;;;;;;;;;;;;2;42;Z00;0;34595;3042;08.01.2026;08.01.2026
;;;;;;;;;;;;;;;;;;;;;;;;2;42;Z00;0;34595;3042;08.01.2026;08.01.2026
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34595;3042;13.01.2026;17.06.2026
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34595;3042;13.01.2026;17.06.2026
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34595;3042;13.01.2026;17.06.2026
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34684;3042;21.01.2026;21.01.2026
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34684;3042;21.01.2026;21.01.2026
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34684;3042;21.01.2026;21.01.2026
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34684;3042;21.01.2026;21.01.2026
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34698;3042;21.01.2026;21.01.2026
;;;;;;;;;;;;;;;;;;;;;;;;2;14;Z00;0;34698;3042;21.01.2026;21.01.2026
